id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
12243,5A8,medium_airport,Aleknagik / New Airport,59.2826004028,-158.617996216,66.0,,US,US-AK,Aleknagik,yes,5A8,WKK,5A8,,https://en.wikipedia.org/wiki/Aleknagik_Airport,
3,AGGH,large_airport,Honiara International Airport,-9.428,160.054993,28.0,OC,SB,SB-GU,Honiara,yes,AGGH,HIR,,,https://en.wikipedia.org/wiki/Honiara_International_Airport,Henderson Field
4,AGGM,medium_airport,Munda Airport,-8.32797,157.263,10.0,OC,SB,SB-WE,Munda,yes,AGGM,MUA,,,https://en.wikipedia.org/wiki/Munda_Airport,
8,ANYN,medium_airport,Nauru International Airport,-0.547458,166.919006,22.0,OC,NR,NR-14,Yaren District,yes,ANYN,INU,,,https://en.wikipedia.org/wiki/Nauru_International_Airport,ANAU
314558,AXF,medium_airport,Alxa Left Banner Bayanhot Airport,38.74831,105.58858,4560.0,AS,CN,CN-15,Bayanhot,yes,ZBAL,AXF,,,https://en.wikipedia.org/wiki/Alxa_Left_Banner_Bayanhot_Airport,
53,AYBK,medium_airport,Buka Airport,-5.422319889068604,154.67300415039062,11.0,OC,PG,PG-NSB,Buka Island,yes,AYBK,BUA,,,https://en.wikipedia.org/wiki/Buka_Airport,
54,AYCH,medium_airport,Chimbu Airport,-6.024290084838867,144.9709930419922,4974.0,OC,PG,PG-CPK,Kundiawa,yes,AYCH,CMU,,,https://en.wikipedia.org/wiki/Chimbu_Airport,
55,AYDU,medium_airport,Daru Airport,-9.08676,143.207993,20.0,OC,PG,PG-WPD,Daru,yes,AYDU,DAU,,,https://en.wikipedia.org/wiki/Daru_Airport,
56,AYGA,medium_airport,Goroka Airport,-6.081689834590001,145.391998291,5282.0,OC,PG,PG-EHG,Goronka,yes,AYGA,GKA,,,https://en.wikipedia.org/wiki/Goroka_Airport,
57,AYGN,medium_airport,Gurney Airport,-10.3114995956,150.333999634,88.0,OC,PG,PG-MBA,Gurney,yes,AYGN,GUR,,,https://en.wikipedia.org/wiki/Gurney_Airport,
58,AYGR,medium_airport,Girua Airport,-8.80453968048,148.309005737,311.0,OC,PG,PG-NPP,Popondetta,yes,AYGR,PNP,,,https://en.wikipedia.org/wiki/Girua_Airport,
59,AYHK,medium_airport,Hoskins Airport,-5.463846,150.407327,66.0,OC,PG,PG-WBK,Kimbe,yes,AYHK,HKN,,,https://en.wikipedia.org/wiki/Hoskins_Airport,
60,AYKM,medium_airport,Kerema Airport,-7.96361017227,145.770996094,10.0,OC,PG,PG-GPK,Kerema,yes,AYKM,KMA,,,https://en.wikipedia.org/wiki/Kerema_Airport,
61,AYKV,medium_airport,Kavieng Airport,-2.57940006256,150.807998657,7.0,OC,PG,PG-NIK,Kavieng,yes,AYKV,KVG,,,https://en.wikipedia.org/wiki/Kavieng_Airport,
62,AYMD,medium_airport,Madang Airport,-5.20707988739,145.789001465,20.0,OC,PG,PG-MPM,Madang,yes,AYMD,MAG,,,https://en.wikipedia.org/wiki/Madang_Airport,
63,AYMH,medium_airport,Mount Hagen Kagamuga Airport,-5.828212,144.299412,5388.0,OC,PG,PG-WHM,Mount Hagen,yes,AYMH,HGU,,,https://en.wikipedia.org/wiki/Mount_Hagen_Airport,
64,AYMN,medium_airport,Mendi Airport,-6.14774,143.656998,5680.0,OC,PG,PG-SHM,Mendi,yes,AYMN,MDU,,,https://en.wikipedia.org/wiki/Mendi_Airport,
65,AYMO,medium_airport,Momote Airport,-2.06189,147.423996,12.0,OC,PG,PG-MRL,Manus Island,yes,AYMO,MAS,,,https://en.wikipedia.org/wiki/Momote_Airport,
66,AYNZ,medium_airport,Nadzab Airport,-6.569803,146.725977,239.0,OC,PG,PG-MPL,Lae,yes,AYNZ,LAE,,,https://en.wikipedia.org/wiki/Lae_Nadzab_Airport,MFO
67,AYPY,large_airport,Port Moresby Jacksons International Airport,-9.44338035583496,147.22000122070312,146.0,OC,PG,PG-NCD,Port Moresby,yes,AYPY,POM,,,https://en.wikipedia.org/wiki/Jacksons_International_Airport,
68,AYTK,medium_airport,Tokua Airport,-4.34046,152.380005,49.0,OC,PG,PG-EBR,Kokopo,yes,AYTK,RAB,,,https://en.wikipedia.org/wiki/Rabaul_Airport,
69,AYVN,medium_airport,Vanimo Airport,-2.6926,141.3028,10.0,OC,PG,PG-SAN,Vanimo,yes,AYVN,VAI,,,https://en.wikipedia.org/wiki/Vanimo_Airport,
70,AYWD,medium_airport,Wapenamanda Airport,-5.635293,143.892231,5889.0,OC,PG,PG-EPW,Wapenamanda,yes,AYWD,WBM,,,https://en.wikipedia.org/wiki/Wapenamanda_Airport,
71,AYWK,medium_airport,Wewak International Airport,-3.58383011818,143.669006348,19.0,OC,PG,PG-ESW,Wewak,yes,AYWK,WWK,,,https://en.wikipedia.org/wiki/Wewak_International_Airport,
27301,BCW,medium_airport,Benguera Island Airport,-21.85330009460449,35.43830108642578,,AF,MZ,MZ-I,Benguera Island,yes,,BCW,,,https://en.wikipedia.org/wiki/Benguera_Island_Airport,
31697,BGAA,medium_airport,Aasiaat Airport,68.721802,-52.784698,74.0,,GL,GL-QK,Aasiaat,yes,BGAA,JEG,,http://airgreenland.com/om_rejsen/efter_rejsen/din_destination_/aasiaat/,https://en.wikipedia.org/wiki/Aasiaat_Airport,"Mittarfik Aasiaat, Aasiaat Lufthavn, Egedesminde"
113,BGBW,medium_airport,Narsarsuaq Airport,61.1605,-45.425999,112.0,,GL,GL-KU,Narsarsuaq,yes,BGBW,UAK,,,https://en.wikipedia.org/wiki/Narsarsuaq_Airport,Mittarfik Narsarsuaq
114,BGGH,medium_airport,Nuuk Airport,64.193022,-51.676512,283.0,,GL,GL-SE,Nuuk,yes,BGGH,GOH,,,https://en.wikipedia.org/wiki/Nuuk_Airport,"Godthåb, Nuussuaq, Mittarfik Nuuk"
31786,BGKK,medium_airport,Kulusuk Airport,65.573601,-37.1236,117.0,,GL,GL-SE,Kulusuk,yes,BGKK,KUS,,,https://en.wikipedia.org/wiki/Kulusuk_Airport,"Kap Dan, BGKD"
115,BGSF,medium_airport,Kangerlussuaq Airport,67.010446,-50.715294,165.0,,GL,GL-QA,Kangerlussuaq,yes,BGSF,SFJ,,,https://en.wikipedia.org/wiki/Kangerlussuaq_Airport,"Bluie West 8, Sondrestrom Air Base, Sondrestromfjord Air Base"
31700,BGSS,medium_airport,Sisimiut Airport,66.951302,-53.729301,33.0,,GL,GL-QA,Sisimiut,yes,BGSS,JHS,,https://www.mit.gl/en/todays-flights/airports/sisimiut-airport/,https://en.wikipedia.org/wiki/Sisimiut_Airport,
116,BGTL,medium_airport,Thule Air Base,76.531197,-68.703201,251.0,,GL,GL-AV,Pituffik,yes,BGTL,THU,,,https://en.wikipedia.org/wiki/Thule_Air_Base,
117,BIAR,medium_airport,Akureyri Airport,65.66000366210938,-18.07270050048828,6.0,EU,IS,IS-6,Akureyri,yes,BIAR,AEY,,,https://en.wikipedia.org/wiki/Akureyri_Airport,
119,BIEG,medium_airport,Egilsstaðir Airport,65.2833023071289,-14.401399612426758,76.0,EU,IS,IS-7,Egilsstaðir,yes,BIEG,EGS,,,https://en.wikipedia.org/wiki/Egilssta%C3%B0ir_Airport,
120,BIHN,medium_airport,Hornafjörður Airport,64.295601,-15.2272,24.0,EU,IS,IS-8,Höfn,yes,BIHN,HFN,,,https://en.wikipedia.org/wiki/Hornafj%C3%B6r%C3%B0ur_Airport,
121,BIHU,medium_airport,Húsavík Airport,65.952301,-17.426001,48.0,EU,IS,IS-6,Húsavík,yes,BIHU,HZK,,,https://en.wikipedia.org/wiki/H%C3%BAsav%C3%ADk_Airport,
122,BIIS,medium_airport,Ísafjörður Airport,66.05809783935547,-23.135299682617188,8.0,EU,IS,IS-4,Ísafjörður,yes,BIIS,IFJ,,,https://en.wikipedia.org/wiki/%C3%8Dsafj%C3%B6r%C3%B0ur_Airport,
123,BIKF,large_airport,Keflavik International Airport,63.985001,-22.6056,171.0,EU,IS,IS-2,Reykjavík,yes,BIKF,KEF,,https://www.isavia.is/en/keflavik-airport,https://en.wikipedia.org/wiki/Keflav%C3%ADk_International_Airport,"Keflavik Naval Air Station,REK"
125,BIRK,medium_airport,Reykjavik Airport,64.1299972534,-21.9405994415,48.0,EU,IS,IS-1,Reykjavik,yes,BIRK,RKV,,,https://en.wikipedia.org/wiki/Reykjav%C3%ADk_Airport,REK
4614,BKPR,medium_airport,Priština Adem Jashari International Airport,42.5728,21.035801,1789.0,EU,XK,XK-01,Prishtina,yes,BKPR,PRN,,http://www.airportpristina.com/,https://en.wikipedia.org/wiki/Pristina_International_Airport,"LYPR, Pristina, Slatina Air Base"
333222,BR-0569,medium_airport,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,2940.0,SA,BR,BR-BA,Vitória da Conquista,yes,SBVC,VDC,BA0005,,https://en.wikipedia.org/wiki/Glauber_Rocha_Airport,SSVC
42216,BZ-BGK,medium_airport,Big Creek Airport,16.519369,-88.407913,22.0,,BZ,BZ-SC,Big Creek,yes,MZBG,BGK,,,https://en.wikipedia.org/wiki/Big_Creek_Airport_(Belize),
30861,BZ-CUK,medium_airport,Caye Caulker Airport,17.735015,-88.032862,2.0,,BZ,BZ-BZ,Caye Caulker,yes,MZCK,CUK,,,https://en.wikipedia.org/wiki/Caye_Caulker_Airport,
30867,BZ-CYC,medium_airport,Caye Chapel Airport,17.683792,-88.044985,3.0,,BZ,BZ-BZ,Caye Chapel,yes,MZCP,CYC,,,https://en.wikipedia.org/wiki/Caye_Chapel_Airport,
42209,BZ-CZH,medium_airport,Corozal Municipal Airport,18.3822,-88.411903,40.0,,BZ,BZ-CZL,Corozal,yes,MZCZ,CZH,,,https://en.wikipedia.org/wiki/Corozal_Airport,Ranchito Airport
42207,BZ-DGA,medium_airport,Dangriga Airport,16.98251,-88.230988,508.0,,BZ,BZ-SC,Dangriga,yes,MZPB,DGA,,,https://en.wikipedia.org/wiki/Dangriga_Airport,Stann Creek Airport
42217,BZ-PLJ,medium_airport,Placencia Airport,16.536957,-88.361511,3.0,,BZ,BZ-SC,Placencia,yes,MZPL,PLJ,PLJ,,https://en.wikipedia.org/wiki/Placencia_Airport,
35305,BZ-PND,medium_airport,Punta Gorda Airport,16.1024,-88.808296,7.0,,BZ,BZ-TOL,Punta Gorda,yes,MZPG,PND,PND,,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Belize),
42210,BZ-SJX,medium_airport,Sartaneja Airport,18.3561,-88.130798,3.0,,BZ,BZ-CZL,Sartaneja,yes,MZSJ,SJX,,,https://en.wikipedia.org/wiki/Sartaneja_Airport,
32370,BZ-SPR,medium_airport,John Greif II Airport,17.9139,-87.9711,4.0,,BZ,BZ-CY,San Pedro,yes,MZSP,SPR,,,https://en.wikipedia.org/wiki/San_Pedro_Airport,
42215,BZ-TZA,medium_airport,Sir Barry Bowen Municipal Airport,17.517239,-88.195775,8.0,,BZ,BZ-BZ,Belize City,yes,MZBE,TZA,,,https://en.wikipedia.org/wiki/Belize_City_Municipal_Airport,Belize City Municipal
320060,CA-0582,medium_airport,Bamfield Airstrip,48.8206,-125.1193,232.0,,CA,CA-BC,Bamfield,yes,,,,,,
624,CAJ4,medium_airport,Anahim Lake Airport,52.451501,-125.303776,3635.0,,CA,CA-BC,Anahim Lake,yes,CAJ4,YAA,CAJ4,,https://en.wikipedia.org/wiki/Anahim_Lake_Airport,AJ4
657,CAZ5,medium_airport,Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314,2034.0,,CA,CA-BC,Cache Creek,yes,CAZ5,YZA,CAZ5,,https://en.wikipedia.org/wiki/Cache_Creek_Airport,AZ5
664,CBBC,medium_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,141.0,,CA,CA-BC,Bella Bella,yes,CBBC,ZEL,CBBC,,https://en.wikipedia.org/wiki/Bella_Bella_(Campbell_Island)_Airport,BBC
44100,CN-0024,medium_airport,Zhangjiakou Ningyuan Airport,40.738602,114.93,2347.0,AS,CN,CN-13,Zhangjiakou,yes,ZBZJ,ZQZ,,,https://en.wikipedia.org/wiki/Zhangjiakou_Ningyuan_Airport,"Zhangjiakou Air Base, 张家口宁远机场, ZZHA"
44103,CN-0027,medium_airport,Baoshan Yunrui Airport,25.053301,99.168297,5453.0,AS,CN,CN-53,Baoshan (Longyang),yes,ZPBS,BSD,,,https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport,Baoshan Yunduan Airport
44116,CN-0040,medium_airport,Lincang Boshang Airport,23.7381,100.025002,6230.0,AS,CN,CN-53,Lincang,yes,ZPLC,LNJ,,,https://en.wikipedia.org/wiki/Lincang_Airport,Lintsang Airfield
44122,CN-0046,medium_airport,Xigaze Peace Airport / Shigatse Air Base,29.3519,89.311401,3782.0,AS,CN,CN-54,Xigazê (Samzhubzê),yes,ZURK,RKZ,,,https://en.wikipedia.org/wiki/Shigatse_Peace_Airport,
44126,CN-0050,medium_airport,Panzhihua Bao'anying Airport,26.54,101.79852,1620.0,AS,CN,CN-51,Panzhihua (Renhe),yes,ZUZH,PZI,,,https://en.wikipedia.org/wiki/Panzhihua_Bao'anying_Airport,"Xining Air Base, 攀枝花保安营机场"
44139,CN-0061,medium_airport,Foshan Shadi Airport,23.0833,113.07,6.0,AS,CN,CN-44,Foshan (Nanhai),yes,ZGFS,FUO,,,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport,Guangzhou Shadi Air Base
323907,CN-0067,medium_airport,Xinyang Minggang Airport,32.540819,114.079141,312.0,AS,CN,CN-41,Xinyang,yes,ZHXY,XAI,,,https://en.wikipedia.org/wiki/Xinyang_Minggang_Airport,"Queshan Air Base, 信阳明港机场"
44146,CN-0068,medium_airport,Huizhou Pingtan Airport,23.049999,114.599998,50.0,AS,CN,CN-44,Huizhou (Pingtan),yes,ZGHZ,HUZ,,,https://en.wikipedia.org/wiki/Huizhou_Airport,"Huiyang Air Base, Pingtan Airport"
44157,CN-0079,medium_airport,Shaoguan Danxia Airport,24.9786,113.420998,280.0,AS,CN,CN-44,Shaoguan,yes,ZGSG,HSC,,,https://en.wikipedia.org/wiki/Shaoguan_Danxia_Airport,"Shaoguan Air Base, Shaoguan Guitou Airport"
44159,CN-0081,medium_airport,Jinggangshan Airport,26.856899,114.737,281.0,AS,CN,CN-36,Ji'an,yes,ZSJA,JGS,,,https://en.wikipedia.org/wiki/Jinggangshan_Airport,"Tiahe Air Base, Ji'an Airport"
44160,CN-0082,medium_airport,Baise Youjiang Airport,23.7206,106.959999,490.0,AS,CN,CN-45,Baise (Tianyang),yes,ZGBS,AEB,,,https://en.wikipedia.org/wiki/Baise_Youjiang_Airport,"Tian Yang Air Base, Bose airport, 百色右江机场"
44167,CN-0089,medium_airport,Lianyungang Huaguoshan International Airport,34.41406,119.17899,,AS,CN,CN-32,Lianyungang,yes,ZSLG,LYG,,,https://en.wikipedia.org/wiki/Lianyungang_Huaguoshan_International_Airport,
44191,CN-0113,medium_airport,Altay Xuedu Airport,47.749886,88.085808,2460.0,AS,CN,CN-65,Altay,yes,ZWAT,AAT,,,https://en.wikipedia.org/wiki/Altay_Xuedu_Airport,Altay Air Base
44208,CN-0130,medium_airport,Tianshui Maijishan Airport,34.559399,105.860001,3590.0,AS,CN,CN-62,Tianshui (Maiji),yes,ZLTS,THQ,,,https://en.wikipedia.org/wiki/Tianshui_Maijishan_Airport,"Tianshui Air Base, 天水麦积山机场, ZBEE"
44267,CN-0189,medium_airport,Dandong Langtou Airport,40.0247,124.286003,30.0,AS,CN,CN-21,"Zhenxing, Dandong",yes,ZYDD,DDG,,http://www.ddcei.gov.cn/english/index.html,https://en.wikipedia.org/wiki/Dandong_Airport,
350883,CN-0237,medium_airport,Tashikuergan Hongqilafu Airport,37.661333,75.288877,10499.0,AS,CN,CN-65,Tashikuergan,yes,ZWTK,HQL,,,https://en.wikipedia.org/wiki/Tashkurgan_Airport,
354995,CN-0353,medium_airport,Zhanjiang Wuchuan Airport,21.481667,110.590278,,AS,CN,CN-44,Zhanjiang,yes,ZGZJ,ZHA,,,https://en.wikipedia.org/wiki/Zhanjiang_Wuchuan_Airport,
32048,CN-NTG,medium_airport,Nantong Xingdong International Airport,32.070801,120.975998,16.0,AS,CN,CN-32,Nantong,yes,ZSNT,NTG,,,https://en.wikipedia.org/wiki/Nantong_Xingdong_Airport,
44646,CY-0002,medium_airport,Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,146.0,AS,CY,CY-03,Lefkoniko (Geçitkale),yes,LCGK,GEC,,,https://en.wikipedia.org/wiki/Geçitkale_Air_Base,Geçitkale Air Base
1652,CYAC,medium_airport,Cat Lake Airport,51.72719955444336,-91.82440185546876,1344.0,,CA,CA-ON,Cat Lake,yes,CYAC,YAC,,,https://en.wikipedia.org/wiki/Cat_Lake_Airport,
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.655749,-93.44349,1125.0,,CA,CA-ON,Fort Frances,yes,CYAG,YAG,,,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,
1656,CYAL,medium_airport,Alert Bay Airport,50.582199,-126.916,240.0,,CA,CA-BC,Alert Bay,yes,CYAL,YAL,,,https://en.wikipedia.org/wiki/Alert_Bay_Airport,
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.485001,-84.509399,630.0,,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM,,http://www.saultairport.com/,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,672.0,,CA,CA-ON,Kasabonika,yes,CYAQ,XKS,,,https://en.wikipedia.org/wiki/Kasabonika_Airport,YAQ
1659,CYAS,medium_airport,Kangirsuk Airport,60.02719879150391,-69.99919891357422,403.0,,CA,CA-QC,Kangirsuk,yes,CYAS,YKG,,,https://en.wikipedia.org/wiki/Kangirsuk_Airport,YAS
1660,CYAT,medium_airport,Attawapiskat Airport,52.9275016784668,-82.43190002441406,31.0,,CA,CA-ON,Attawapiskat,yes,CYAT,YAT,,,https://en.wikipedia.org/wiki/Attawapiskat_Airport,
1664,CYAX,medium_airport,Lac Du Bonnet Airport,50.294399,-96.010002,850.0,,CA,CA-MB,Lac Du Bonnet,yes,CYAX,,,,https://en.wikipedia.org/wiki/Lac_du_Bonnet_Airport,YAX
1665,CYAY,medium_airport,St. Anthony Airport,51.391909,-56.08321,108.0,,CA,CA-NL,St. Anthony,yes,CYAY,YAY,,,https://en.wikipedia.org/wiki/St._Anthony_Airport,
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80.0,,CA,CA-BC,Tofino,yes,CYAZ,YAZ,,http://www.acrd.bc.ca/long-beach-airport,https://en.wikipedia.org/wiki/Tofino_Airport,
1668,CYBB,medium_airport,Kugaaruk Airport,68.534401,-89.808098,56.0,,CA,CA-NU,Kugaaruk,yes,CYBB,YBB,,,https://en.wikipedia.org/wiki/Kugaaruk_Airport,"YBB, Pelly Bay Townsite Airport"
1669,CYBC,medium_airport,Baie-Comeau Airport,49.1325,-68.204399,71.0,,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC,YBC,,https://en.wikipedia.org/wiki/Baie-Comeau_Airport,
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117.0,,CA,CA-BC,Bella Coola,yes,CYBD,QBC,,,https://en.wikipedia.org/wiki/Bella_Coola_Airport,YBD
1671,CYBE,medium_airport,Uranium City Airport,59.5614013671875,-108.4810028076172,1044.0,,CA,CA-SK,Uranium City,yes,CYBE,YBE,,,https://en.wikipedia.org/wiki/Uranium_City_Airport,
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836.0,,CA,CA-AB,Bonnyville,yes,CYBF,YBY,,http://town.bonnyville.ab.ca/livingin/airport/index.html,https://en.wikipedia.org/wiki/Bonnyville_Airport,YBF
1673,CYBG,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,522.0,,CA,CA-QC,Bagotville,yes,CYBG,YBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,Bagotville Airport
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,59.0,,CA,CA-NU,Baker Lake,yes,CYBK,YBK,,,https://en.wikipedia.org/wiki/Baker_Lake_Airport,
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,346.0,,CA,CA-BC,Campbell River,yes,CYBL,YBL,YBL,,https://en.wikipedia.org/wiki/Campbell_River_Airport,
1677,CYBQ,medium_airport,Tadoule Lake Airport,58.7061,-98.512199,923.0,,CA,CA-MB,Tadoule Lake,yes,CYBQ,XTL,,,https://en.wikipedia.org/wiki/Tadoule_Lake_Airport,YBQ
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,1343.0,,CA,CA-MB,Brandon,yes,CYBR,YBR,,,https://en.wikipedia.org/wiki/Brandon_Airport,
1679,CYBT,medium_airport,Brochet Airport,57.8894,-101.679001,1136.0,,CA,CA-MB,Brochet,yes,CYBT,YBT,,,https://en.wikipedia.org/wiki/Brochet_Airport,
1681,CYBV,medium_airport,Berens River Airport,52.358898,-97.018303,728.0,,CA,CA-MB,Berens River,yes,CYBV,YBV,,,https://en.wikipedia.org/wiki/Berens_River_Airport,
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121.0,,CA,CA-QC,Blanc-Sablon,yes,CYBX,YBX,,,https://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport,
1684,CYCA,medium_airport,Cartwright Airport,53.682501,-57.042303,40.0,,CA,CA-NL,Cartwright,yes,CYCA,YRF,,,https://en.wikipedia.org/wiki/Cartwright_Airport,YCA
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,90.0,,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB,,,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport,
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,92.0,,CA,CA-BC,Nanaimo,yes,CYCD,YCD,,https://www.nanaimoairport.com/,https://en.wikipedia.org/wiki/Nanaimo_Airport,
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784,1624.0,,CA,CA-BC,Castlegar,yes,CYCG,YCG,,,https://en.wikipedia.org/wiki/Castlegar_Airport,
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108.0,,CA,CA-NB,Miramichi,yes,CYCH,YCH,,,https://en.wikipedia.org/wiki/Miramichi_Airport,"CFB Chatham, RCAF Station Chatham"
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132.0,,CA,CA-NB,Charlo,yes,CYCL,YCL,,,https://en.wikipedia.org/wiki/Charlo_Airport,
1693,CYCO,medium_airport,Kugluktuk Airport,67.816704,-115.143997,74.0,,CA,CA-NU,Kugluktuk,yes,CYCO,YCO,,,https://en.wikipedia.org/wiki/Kugluktuk_Airport,Copper Mine Airport
1697,CYCS,medium_airport,Chesterfield Inlet Airport,63.3469009399,-90.7311019897,32.0,,CA,CA-NU,Chesterfield Inlet,yes,CYCS,YCS,,,https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport,
1701,CYCY,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,87.0,,CA,CA-NU,Clyde River,yes,CYCY,YCY,,,https://en.wikipedia.org/wiki/Clyde_River_Airport,
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,1215.0,,CA,CA-YT,Dawson City,yes,CYDA,YDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,
1706,CYDF,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,72.0,,CA,CA-NL,Deer Lake,yes,CYDF,YDF,,,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Newfoundland),
1710,CYDN,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,999.0,,CA,CA-MB,Dauphin,yes,CYDN,YDN,,,https://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport),
1712,CYDP,medium_airport,Nain Airport,56.550778,-61.682224,22.0,,CA,CA-NL,Nain,yes,CYDP,YDP,,,https://en.wikipedia.org/wiki/Nain_Airport,
1713,CYDQ,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,2148.0,,CA,CA-BC,Dawson Creek,yes,CYDQ,YDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,
1717,CYEG,large_airport,Edmonton International Airport,53.3097,-113.580002,2373.0,,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,
1718,CYEK,medium_airport,Arviat Airport,61.0942001343,-94.0708007812,32.0,,CA,CA-NU,Arviat,yes,CYEK,YEK,,,https://en.wikipedia.org/wiki/Arviat_Airport,
1722,CYER,medium_airport,Fort Severn Airport,56.01890182495117,-87.67610168457031,48.0,,CA,CA-ON,Fort Severn,yes,CYER,YER,,,https://en.wikipedia.org/wiki/Fort_Severn_Airport,
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,224.0,,CA,CA-NT,Inuvik,yes,CYEV,YEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,
1728,CYFA,medium_airport,Fort Albany Airport,52.20140075683594,-81.6968994140625,48.0,,CA,CA-ON,Fort Albany,yes,CYFA,YFA,,,https://en.wikipedia.org/wiki/Fort_Albany_Airport,
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110.0,,CA,CA-NU,Iqaluit,yes,CYFB,YFB,,,https://en.wikipedia.org/wiki/Iqaluit_Airport,Frobisher Bay Air Base
1730,CYFC,medium_airport,Fredericton Airport,45.868900299072266,-66.53720092773438,68.0,,CA,CA-NB,Fredericton,yes,CYFC,YFC,,,https://en.wikipedia.org/wiki/Greater_Fredericton_Airport,
1733,CYFH,medium_airport,Fort Hope Airport,51.5619010925293,-87.90779876708984,899.0,,CA,CA-ON,Fort Hope,yes,CYFH,YFH,,,https://en.wikipedia.org/wiki/Fort_Hope_Airport,
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827.0,,CA,CA-QC,La Macaza,yes,CYFJ,YTM,,http://www.mtia.ca/,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport,"YFJ, CYTM"
1735,CYFO,medium_airport,Flin Flon Airport,54.6781005859375,-101.68199920654295,997.0,,CA,CA-MB,Flin Flon,yes,CYFO,YFO,,,https://en.wikipedia.org/wiki/Flin_Flon_Airport,
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171876,555.0,,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,,,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,
1738,CYFT,medium_airport,Makkovik Airport,55.077335,-59.187942,234.0,,CA,CA-NL,Makkovik,yes,CYFT,YMN,,,https://en.wikipedia.org/wiki/Makkovik_Airport,YFT
1739,CYGB,medium_airport,Texada Gillies Bay Airport,49.69419860839844,-124.51799774169922,326.0,,CA,CA-BC,Texada,yes,CYGB,YGB,,,https://en.wikipedia.org/wiki/Texada/Gillies_Bay_Airport,
1742,CYGH,medium_airport,Fort Good Hope Airport,66.24079895019531,-128.6510009765625,268.0,,CA,CA-NT,Fort Good Hope,yes,CYGH,YGH,,,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport,
